year,month,period,importer_state,urf_code,urf_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
2020,12,2020-12-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,7,0,181,1,0,182,25.857143,0.0,,1
2020,12,2020-12-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,667,601,31396,232,72,31700,47.070465,0.901049,52.239601,2
2020,12,2020-12-01,SC,0927800,0927800 - ITAJAI,12538,10683,285244,10284,96,295624,22.750359,0.85205,26.700739,3
2020,12,2020-12-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,76,80,3108,1971,0,5079,40.894737,1.052632,38.85,3
2020,12,2020-12-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,184,148,9037,1603,1,10641,49.11413,0.804348,61.060811,6
2020,12,2020-12-01,SP,0817800,0817800 - PORTO DE SANTOS,270654,184069,5705760,77491,4100,5787351,21.081381,0.68009,30.997941,12
2021,1,2021-01-01,ES,0817800,0817800 - PORTO DE SANTOS,8220,6942,139909,8816,0,148725,17.02056,0.844526,20.15399,2
2021,1,2021-01-01,MG,0817800,0817800 - PORTO DE SANTOS,65687,47665,1453043,59005,866,1512914,22.120709,0.725638,30.484485,3
2021,1,2021-01-01,PB,0717800,0717800 - PORTO DE ITAGUAI,26556,16956,1013600,9220,564,1023384,38.168399,0.6385,59.77825,1
2021,1,2021-01-01,PB,0817800,0817800 - PORTO DE SANTOS,9420,7149,437159,3688,243,441090,46.407537,0.758917,61.149671,2
2021,1,2021-01-01,PR,0917800,0917800 - PORTO DE PARANAGUA,4872,4388,66433,4884,102,71419,13.635673,0.900657,15.139699,2
2021,1,2021-01-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,2,0,41,1,0,42,20.5,0.0,,1
2021,1,2021-01-01,RS,1017700,1017700 - PORTO DE RIO GRANDE,495,409,7667,1356,19,9042,15.488889,0.826263,18.745721,1
2021,1,2021-01-01,RS,1017801,1017801 - IRF - AEROPORTO INTERNACIONAL SALGADO FILHO,40,25,573,417,0,990,14.325,0.625,22.92,1
2021,1,2021-01-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,362,316,11875,3044,4,14923,32.803867,0.872928,37.579114,1
2021,1,2021-01-01,SC,0927800,0927800 - ITAJAI,30674,25643,863361,25369,28,888758,28.146345,0.835985,33.668487,5
2021,1,2021-01-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,913,471,24959,14229,20,39208,27.337349,0.515882,52.991507,6
2021,1,2021-01-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,10,7,1066,577,1,1644,106.6,0.7,152.285714,2
2021,1,2021-01-01,SP,0817800,0817800 - PORTO DE SANTOS,282408,201522,6261547,76130,3687,6341364,22.171989,0.713585,31.071283,12
2021,2,2021-02-01,CE,0417902,0417902 - IRF - PORTO DE SUAPE,1212,564,19202,247,14,19463,15.843234,0.465347,34.046099,2
2021,2,2021-02-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,216,217,7830,588,0,8418,36.25,1.00463,36.082949,1
2021,2,2021-02-01,ES,0727600,0727600 - PORTO DE VITORIA,108,85,13080,2040,0,15120,121.111111,0.787037,153.882353,1
2021,2,2021-02-01,ES,0817800,0817800 - PORTO DE SANTOS,7989,7970,281804,15844,0,297648,35.274002,0.997622,35.358093,3
2021,2,2021-02-01,MG,0817800,0817800 - PORTO DE SANTOS,56580,37335,1225883,39651,632,1266166,21.666366,0.659862,32.834686,3
2021,2,2021-02-01,PB,0717800,0717800 - PORTO DE ITAGUAI,38664,23520,1472027,12908,818,1485753,38.072289,0.608318,62.586182,2
2021,2,2021-02-01,PR,0917500,0917500 - ALF - FOZ DO IGUAÇU,5016,3605,22572,220,0,22792,4.5,0.7187,6.261304,1
2021,2,2021-02-01,PR,0917800,0917800 - PORTO DE PARANAGUA,6138,2589,98252,14505,62,112819,16.007168,0.421799,37.949788,2
2021,2,2021-02-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,8,0,216,1,0,217,27.0,0.0,,1
2021,2,2021-02-01,SC,0817800,0817800 - PORTO DE SANTOS,558,420,23809,1056,57,24922,42.668459,0.752688,56.688095,1
2021,2,2021-02-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,130,118,5510,33,13,5556,42.384615,0.907692,46.694915,1
2021,2,2021-02-01,SC,0927800,0927800 - ITAJAI,31804,28571,616210,35126,0,651336,19.375236,0.898346,21.567674,3
2021,2,2021-02-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,605,439,21088,9857,3,30948,34.856198,0.72562,48.036446,5
2021,2,2021-02-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,642,298,11859,5316,2,17177,18.471963,0.464174,39.795302,12
2021,2,2021-02-01,SP,0817800,0817800 - PORTO DE SANTOS,214049,132752,5103663,50556,2994,5157213,23.843433,0.620194,38.445093,10
2021,3,2021-03-01,CE,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,102,122,6052,1434,5,7491,59.333333,1.196078,49.606557,1
2021,3,2021-03-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,793,745,40002,3083,0,43085,50.443884,0.93947,53.69396,1
2021,3,2021-03-01,ES,0817800,0817800 - PORTO DE SANTOS,19616,19201,411070,34093,18,445181,20.955852,0.978844,21.408781,4
2021,3,2021-03-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,269,318,22305,3360,112,25777,82.918216,1.182156,70.141509,2
2021,3,2021-03-01,MG,0817800,0817800 - PORTO DE SANTOS,91451,65741,2029040,23879,1107,2054026,22.187182,0.718866,30.864149,4
2021,3,2021-03-01,PB,0717800,0717800 - PORTO DE ITAGUAI,18660,13125,739919,7354,413,747686,39.65268,0.703376,56.374781,2
2021,3,2021-03-01,PR,0917800,0917800 - PORTO DE PARANAGUA,56049,24028,637307,91827,406,729540,11.370533,0.428696,26.523514,2
2021,3,2021-03-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,14,0,370,3,0,373,26.428571,0.0,,1
2021,3,2021-03-01,RS,1017801,1017801 - IRF - AEROPORTO INTERNACIONAL SALGADO FILHO,8,12,2362,376,0,2738,295.25,1.5,196.833333,1
2021,3,2021-03-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1,1,57,31,0,88,57.0,1.0,57.0,1
2021,3,2021-03-01,SC,0817800,0817800 - PORTO DE SANTOS,6,4,164,57,0,221,27.333333,0.666667,41.0,3
2021,3,2021-03-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,225,259,10672,501,0,11173,47.431111,1.151111,41.204633,1
2021,3,2021-03-01,SC,0927800,0927800 - ITAJAI,13730,11339,370034,19671,278,389983,26.950765,0.825856,32.633742,4
2021,3,2021-03-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,60,59,3368,874,0,4242,56.133333,0.983333,57.084746,1
2021,3,2021-03-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,48,36,3746,1657,4,5407,78.041667,0.75,104.055556,6
2021,3,2021-03-01,SP,0817800,0817800 - PORTO DE SANTOS,463822,277441,10403187,175213,6596,10584996,22.429266,0.598163,37.496934,13
2021,4,2021-04-01,CE,0817800,0817800 - PORTO DE SANTOS,40806,30020,1626980,53181,1195,1681356,39.871097,0.735676,54.196536,3
2021,4,2021-04-01,ES,0817800,0817800 - PORTO DE SANTOS,13263,11230,275383,24877,292,300552,20.763251,0.846716,24.522084,2
2021,4,2021-04-01,MG,0817800,0817800 - PORTO DE SANTOS,105430,73617,2541058,74379,1964,2617401,24.10185,0.698255,34.517272,6
2021,4,2021-04-01,PB,0717800,0717800 - PORTO DE ITAGUAI,40560,26929,1674543,57400,955,1732898,41.285577,0.66393,62.183631,1
2021,4,2021-04-01,PB,0817800,0817800 - PORTO DE SANTOS,7404,5167,332919,14200,192,347311,44.964749,0.697866,64.431779,1
2021,4,2021-04-01,PR,0917800,0917800 - PORTO DE PARANAGUA,63084,37083,748977,113695,480,863152,11.872694,0.587835,20.197314,1
2021,4,2021-04-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,61,56,1617,378,0,1995,26.508197,0.918033,28.875,1
2021,4,2021-04-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1,1,43,26,0,69,43.0,1.0,43.0,1
2021,4,2021-04-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,72,30,3401,878,1,4280,47.236111,0.416667,113.366667,1
2021,4,2021-04-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,416,326,20465,182,47,20694,49.194712,0.783654,62.776074,2
2021,4,2021-04-01,SC,0927800,0927800 - ITAJAI,11785,7377,425286,16529,35,441850,36.08706,0.625965,57.650264,2
2021,4,2021-04-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,226,157,4741,3267,3,8011,20.977876,0.69469,30.197452,3
2021,4,2021-04-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,57,37,5006,2312,4,7322,87.824561,0.649123,135.297297,6
2021,4,2021-04-01,SP,0817800,0817800 - PORTO DE SANTOS,509841,332415,10919934,220318,7119,11147371,21.418313,0.651997,32.850305,14
2021,5,2021-05-01,CE,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,780,599,29463,13232,31,42726,37.773077,0.767949,49.186978,1
2021,5,2021-05-01,CE,0817800,0817800 - PORTO DE SANTOS,14238,8990,586839,22640,438,609917,41.216393,0.631409,65.276863,2
2021,5,2021-05-01,ES,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,85,89,21983,5434,31,27448,258.623529,1.047059,247.0,3
2021,5,2021-05-01,ES,0817800,0817800 - PORTO DE SANTOS,4930,4860,189489,13484,131,203104,38.435903,0.985801,38.989506,3
2021,5,2021-05-01,MG,0817800,0817800 - PORTO DE SANTOS,70380,57048,1762017,21244,883,1784144,25.035763,0.810571,30.886569,2
2021,5,2021-05-01,PR,0917500,0917500 - ALF - FOZ DO IGUAÇU,1824,1311,8208,80,0,8288,4.5,0.71875,6.26087,1
2021,5,2021-05-01,PR,0917800,0917800 - PORTO DE PARANAGUA,17148,10094,283199,29656,174,313029,16.514987,0.58864,28.056172,1
2021,5,2021-05-01,PR,0927800,0927800 - ITAJAI,159,124,2520,307,2,2829,15.849057,0.779874,20.322581,1
2021,5,2021-05-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,175,135,8071,100,18,8189,46.12,0.771429,59.785185,2
2021,5,2021-05-01,SC,0927800,0927800 - ITAJAI,18387,15791,446474,27608,90,474172,24.282047,0.858813,28.273954,5
2021,5,2021-05-01,SP,0717800,0717800 - PORTO DE ITAGUAI,10619,5555,186364,3614,127,190105,17.550052,0.523119,33.548875,2
2021,5,2021-05-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,126,74,3387,2149,3,5539,26.880952,0.587302,45.77027,4
2021,5,2021-05-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,270,196,16613,5638,11,22262,61.52963,0.725926,84.760204,3
2021,5,2021-05-01,SP,0817800,0817800 - PORTO DE SANTOS,425134,260169,9607171,210885,6091,9824147,22.597983,0.611969,36.926655,13
2021,6,2021-06-01,CE,0817800,0817800 - PORTO DE SANTOS,60810,38773,2252480,83214,1680,2337374,37.041276,0.637609,58.094035,3
2021,6,2021-06-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,2450,2226,50121,1054,153,51328,20.457551,0.908571,22.516173,1
2021,6,2021-06-01,ES,0817800,0817800 - PORTO DE SANTOS,20427,18231,707183,28120,0,735303,34.620013,0.892495,38.790138,3
2021,6,2021-06-01,MG,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,252,145,19052,4995,12,24059,75.603175,0.575397,131.393103,1
2021,6,2021-06-01,MG,0817800,0817800 - PORTO DE SANTOS,68772,54579,1832880,40590,935,1874405,26.651544,0.793622,33.582147,3
2021,6,2021-06-01,PR,0917800,0917800 - PORTO DE PARANAGUA,8354,3418,155375,10701,91,166167,18.598875,0.409145,45.45787,3
2021,6,2021-06-01,PR,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,192,218,4427,1194,3,5624,23.057292,1.135417,20.307339,1
2021,6,2021-06-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,11,2,267,2,0,269,24.272727,0.181818,133.5,1
2021,6,2021-06-01,RO,0917800,0917800 - PORTO DE PARANAGUA,2720,2275,33703,6815,0,40518,12.390809,0.836397,14.814505,1
2021,6,2021-06-01,SC,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1,1,46,18,0,64,46.0,1.0,46.0,1
2021,6,2021-06-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,428,411,23493,421,54,23968,54.890187,0.96028,57.160584,6
2021,6,2021-06-01,SC,0927800,0927800 - ITAJAI,11776,9378,368129,16906,327,385362,31.260954,0.796365,39.254532,5
2021,6,2021-06-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,630,568,18900,11501,9,30410,30.0,0.901587,33.274648,3
2021,6,2021-06-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,408,242,21798,7205,1,29004,53.426471,0.593137,90.07438,14
2021,6,2021-06-01,SP,0817800,0817800 - PORTO DE SANTOS,291612,189371,6910447,128550,4491,7043488,23.697403,0.649394,36.49158,18
2021,7,2021-07-01,CE,0817800,0817800 - PORTO DE SANTOS,64428,41487,2489332,103350,1865,2594547,38.637425,0.643928,60.0027,1
2021,7,2021-07-01,ES,0817800,0817800 - PORTO DE SANTOS,1826,1681,112968,7477,0,120445,61.866375,0.920591,67.202855,1
2021,7,2021-07-01,MG,0817800,0817800 - PORTO DE SANTOS,82761,60374,2063715,80629,1243,2145587,24.935839,0.729498,34.182181,4
2021,7,2021-07-01,PR,0917800,0917800 - PORTO DE PARANAGUA,24216,12953,346457,53200,220,399877,14.306946,0.534894,26.74724,2
2021,7,2021-07-01,PR,0917900,0917900 - ALF - CURITIBA,15,24,329,327,0,656,21.933333,1.6,13.708333,3
2021,7,2021-07-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,1,0,23,0,0,23,23.0,0.0,,1
2021,7,2021-07-01,RS,1017700,1017700 - PORTO DE RIO GRANDE,705,648,12192,1732,29,13953,17.293617,0.919149,18.814815,1
2021,7,2021-07-01,SC,0927800,0927800 - ITAJAI,21371,18219,584641,28147,371,613159,27.356745,0.85251,32.089632,9
2021,7,2021-07-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,321,267,10217,5066,4,15287,31.82866,0.831776,38.265918,5
2021,7,2021-07-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,46,27,2905,1437,0,4342,63.152174,0.586957,107.592593,7
2021,7,2021-07-01,SP,0817800,0817800 - PORTO DE SANTOS,373936,251423,8404146,191857,6100,8602103,22.474825,0.672369,33.426321,14
2021,8,2021-08-01,CE,0817800,0817800 - PORTO DE SANTOS,52032,34613,2034106,96900,1533,2132539,39.093366,0.665225,58.767111,2
2021,8,2021-08-01,ES,0817800,0817800 - PORTO DE SANTOS,7484,6897,226135,23073,0,249208,30.215794,0.921566,32.787444,2
2021,8,2021-08-01,MG,0817800,0817800 - PORTO DE SANTOS,38593,26071,1112975,56890,757,1170622,28.838779,0.675537,42.690154,3
2021,8,2021-08-01,PR,0817800,0817800 - PORTO DE SANTOS,14076,6265,200789,20106,123,221018,14.264635,0.445084,32.049322,1
2021,8,2021-08-01,PR,0917800,0917800 - PORTO DE PARANAGUA,25638,11917,329142,55402,215,384759,12.838053,0.464818,27.619535,2
2021,8,2021-08-01,RS,0817900,0817900 - SAO PAULO,94,33,2679,380,0,3059,28.5,0.351064,81.181818,1
2021,8,2021-08-01,SC,0917900,0917900 - ALF - CURITIBA,30,108,3205,1674,28,4907,106.833333,3.6,29.675926,1
2021,8,2021-08-01,SC,0927800,0927800 - ITAJAI,17803,15053,370441,29534,38,400013,20.807785,0.845532,24.609114,3
2021,8,2021-08-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,5,3,133,41,0,174,26.6,0.6,44.333333,1
2021,8,2021-08-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1,1,35,14,0,49,35.0,1.0,35.0,1
2021,8,2021-08-01,SP,0817800,0817800 - PORTO DE SANTOS,329934,219908,7251848,205479,4744,7462071,21.979693,0.666521,32.976736,13
2021,9,2021-09-01,CE,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,3252,2936,103629,20583,89,124301,31.866236,0.902829,35.295981,1
2021,9,2021-09-01,CE,0817800,0817800 - PORTO DE SANTOS,5850,4309,233809,11430,176,245415,39.96735,0.736581,54.260617,2
2021,9,2021-09-01,DF,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,3,3,419,58,0,477,139.666667,1.0,139.666667,1
2021,9,2021-09-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,360,333,26315,1528,0,27843,73.097222,0.925,79.024024,1
2021,9,2021-09-01,ES,0817800,0817800 - PORTO DE SANTOS,13252,11912,269414,30824,324,300562,20.330063,0.898883,22.617025,3
2021,9,2021-09-01,MG,0817800,0817800 - PORTO DE SANTOS,91908,62252,2403917,112234,1607,2517758,26.155688,0.67733,38.6159,5
2021,9,2021-09-01,PR,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,1,1,140,22,0,162,140.0,1.0,140.0,1
2021,9,2021-09-01,PR,0917800,0917800 - PORTO DE PARANAGUA,23748,11695,360200,58174,233,418607,15.167593,0.492463,30.799487,2
2021,9,2021-09-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,21,9,462,143,0,605,22.0,0.428571,51.333333,2
2021,9,2021-09-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,138,40,3933,543,0,4476,28.5,0.289855,98.325,1
2021,9,2021-09-01,SC,0927800,0927800 - ITAJAI,13463,9992,412042,22438,287,434767,30.605511,0.742182,41.23719,6
2021,9,2021-09-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,121,68,3304,1003,0,4307,27.305785,0.561983,48.588235,3
2021,9,2021-09-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,55,25,1329,1336,0,2665,24.163636,0.454545,53.16,6
2021,9,2021-09-01,SP,0817800,0817800 - PORTO DE SANTOS,317708,206551,7036385,160155,4302,7200842,22.147333,0.650128,34.06609,11
2021,10,2021-10-01,CE,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,912,830,36375,6632,31,43038,39.884868,0.910088,43.825301,1
2021,10,2021-10-01,CE,0817800,0817800 - PORTO DE SANTOS,8664,8578,307647,1943,221,309811,35.508657,0.990074,35.864654,4
2021,10,2021-10-01,ES,0717600,0717600 - PORTO DO RIO DE JANEIRO,7162,6717,133944,11429,21,145394,18.702039,0.937867,19.941045,2
2021,10,2021-10-01,ES,0817800,0817800 - PORTO DE SANTOS,5112,4962,221175,24218,0,245393,43.265845,0.970657,44.573761,2
2021,10,2021-10-01,MG,0817800,0817800 - PORTO DE SANTOS,19292,12401,415888,27564,241,443693,21.557537,0.642805,33.53665,3
2021,10,2021-10-01,PR,0917800,0917800 - PORTO DE PARANAGUA,21786,10363,307210,56297,202,363709,14.101258,0.475672,29.64489,3
2021,10,2021-10-01,PR,0927800,0927800 - ITAJAI,144,90,2497,73,13,2583,17.340278,0.625,27.744444,2
2021,10,2021-10-01,RS,0817800,0817800 - PORTO DE SANTOS,608,378,6284,1207,0,7491,10.335526,0.621711,16.624339,1
2021,10,2021-10-01,SC,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,2,1,150,45,0,195,75.0,0.5,150.0,1
2021,10,2021-10-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,3953,3175,85626,7887,179,93692,21.661017,0.803187,26.968819,4
2021,10,2021-10-01,SC,0927800,0927800 - ITAJAI,6562,5829,302334,14256,459,317049,46.073453,0.888296,51.867216,8
2021,10,2021-10-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,35,24,5556,1650,3,7209,158.742857,0.685714,231.5,3
2021,10,2021-10-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,43,25,931,813,0,1744,21.651163,0.581395,37.24,2
2021,10,2021-10-01,SP,0817800,0817800 - PORTO DE SANTOS,204958,139493,4586689,106858,2442,4695989,22.378678,0.680593,32.881141,12
2021,11,2021-11-01,CE,0817800,0817800 - PORTO DE SANTOS,456,423,19271,78,14,19363,42.260965,0.927632,45.55792,2
2021,11,2021-11-01,ES,0817800,0817800 - PORTO DE SANTOS,5304,5066,249085,25139,0,274224,46.961727,0.955128,49.167983,2
2021,11,2021-11-01,GO,0817800,0817800 - PORTO DE SANTOS,1904,1451,25199,3419,0,28618,13.234769,0.76208,17.366644,1
2021,11,2021-11-01,MG,0817800,0817800 - PORTO DE SANTOS,44704,35145,1279397,104279,814,1384490,28.619296,0.786171,36.403386,2
2021,11,2021-11-01,PR,0917800,0917800 - PORTO DE PARANAGUA,24431,17782,471833,54345,640,526818,19.312881,0.727846,26.534304,3
2021,11,2021-11-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,12,7,191,118,0,309,15.916667,0.583333,27.285714,1
2021,11,2021-11-01,SC,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,1010,780,22758,2456,6,25220,22.532673,0.772277,29.176923,2
2021,11,2021-11-01,SC,0927800,0927800 - ITAJAI,465,337,20891,161,39,21091,44.926882,0.724731,61.991098,3
2021,11,2021-11-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,29,20,4146,1132,3,5281,142.965517,0.689655,207.3,4
2021,11,2021-11-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,118,77,4848,1597,1,6446,41.084746,0.652542,62.961039,3
2021,11,2021-11-01,SP,0817800,0817800 - PORTO DE SANTOS,140573,93582,3408186,76757,1420,3486363,24.244955,0.665718,36.419247,11
2021,12,2021-12-01,AL,0717600,0717600 - PORTO DO RIO DE JANEIRO,500,250,2730,339,6,3075,5.46,0.5,10.92,1
2021,12,2021-12-01,CE,0817800,0817800 - PORTO DE SANTOS,486,577,19163,273,15,19451,39.430041,1.187243,33.211438,1
2021,12,2021-12-01,ES,0817800,0817800 - PORTO DE SANTOS,5556,5374,247322,27345,0,274667,44.514399,0.967243,46.021958,2
2021,12,2021-12-01,MG,0817800,0817800 - PORTO DE SANTOS,27137,23102,766606,52405,648,819659,28.249475,0.85131,33.183534,6
2021,12,2021-12-01,PR,0917800,0917800 - PORTO DE PARANAGUA,11640,6269,182607,36328,118,219053,15.687887,0.538574,29.128569,2
2021,12,2021-12-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,9,9,222,9,0,231,24.666667,1.0,24.666667,1
2021,12,2021-12-01,SC,0927800,0927800 - ITAJAI,10351,8453,114317,23191,55,137563,11.044054,0.816636,13.523838,7
2021,12,2021-12-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,86,206,12515,2733,36,15284,145.523256,2.395349,60.752427,5
2021,12,2021-12-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,147,115,9104,3085,6,12195,61.931973,0.782313,79.165217,3
2021,12,2021-12-01,SP,0817800,0817800 - PORTO DE SANTOS,264988,175762,5681618,132570,2283,5816471,21.441039,0.663283,32.325634,10
2022,1,2022-01-01,CE,0817800,0817800 - PORTO DE SANTOS,138,108,5529,41,4,5574,40.065217,0.782609,51.194444,1
2022,1,2022-01-01,DF,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,6,7,446,166,0,612,74.333333,1.166667,63.714286,1
2022,1,2022-01-01,ES,0817800,0817800 - PORTO DE SANTOS,3647,3528,169808,30553,0,200361,46.561009,0.96737,48.131519,1
2022,1,2022-01-01,MG,0817800,0817800 - PORTO DE SANTOS,36601,25500,1171247,70827,842,1242916,32.00041,0.696702,45.931255,3
2022,1,2022-01-01,PR,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,1,2,1009,105,9,1123,1009.0,2.0,504.5,1
2022,1,2022-01-01,PR,0817800,0817800 - PORTO DE SANTOS,20,52,837,33,0,870,41.85,2.6,16.096154,2
2022,1,2022-01-01,PR,0917800,0917800 - PORTO DE PARANAGUA,8486,6091,105371,30473,76,135920,12.41704,0.71777,17.299458,2
2022,1,2022-01-01,RJ,0717700,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,4,0,88,0,0,88,22.0,0.0,,1
2022,1,2022-01-01,RS,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,181,56,9937,1272,0,11209,54.900552,0.309392,177.446429,1
2022,1,2022-01-01,RS,1017801,1017801 - IRF - AEROPORTO INTERNACIONAL SALGADO FILHO,171,139,6658,5487,2,12147,38.935673,0.812865,47.899281,1
2022,1,2022-01-01,SC,0927800,0927800 - ITAJAI,22941,18313,561930,60515,295,622740,24.494573,0.798265,30.684759,6
2022,1,2022-01-01,SP,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,1604,1120,52254,69070,27,121351,32.577307,0.698254,46.655357,4
2022,1,2022-01-01,SP,0817700,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,135,100,10472,3418,5,13895,77.57037,0.740741,104.72,3
2022,1,2022-01-01,SP,0817800,0817800 - PORTO DE SANTOS,324478,225186,7994425,169250,3341,8167016,24.637803,0.693995,35.50143,10
2022,2,2022-02-01,ES,0817800,0817800 - PORTO DE SANTOS,3516,3445,141220,14273,0,155493,40.16496,0.979807,40.992743,2
2022,2,2022-02-01,MG,0817800,0817800 - PORTO DE SANTOS,71828,51430,2356022,81708,1376,2439106,32.800885,0.716016,45.810266,4
2022,2,2022-02-01,PR,0917800,0917800 - PORTO DE PARANAGUA,31488,15785,516059,96862,339,613260,16.389069,0.501302,32.693,2
2022,2,2022-02-01,PR,0927700,0927700 - PORTO DE SAO FRANCISCO DO SUL,5,2,117,0,0,117,23.4,0.4,58.5,1
2022,2,2022-02-01,RO,0817600,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,26,18,573,931,50,1554,22.038462,0.692308,31.833333,1
2022,2,2022-02-01,RO,0817800,0817800 - PORTO DE SANTOS,100,53,729,51,1,781,7.29,0.53,13.754717,1
