year,month,period,country_code,country_name,pairs,kg_net,fob_usd,freight_usd,insurance_usd,cif_usd_proxy,avg_fob_usd_pair,kg_per_pair,fob_usd_per_kg,source_rows
2015,2,2015-02-01,098,Bósnia-Herzegovina,1161,660,107104,6616,77,113797,92.251507,0.568475,162.278788,2
2015,2,2015-02-01,141,Camboja,92644,62375,1564465,38995,1021,1604481,16.886846,0.673276,25.081603,2
2015,2,2015-02-01,160,China,53118,54415,1969905,71528,2016,2043449,37.085451,1.024417,36.201507,9
2015,2,2015-02-01,361,Índia,4070,1326,30851,1103,16,31970,7.580098,0.325799,23.266214,1
2015,2,2015-02-01,365,Indonésia,228240,170257,5419058,106147,4612,5529817,23.742806,0.745956,31.828694,5
2015,2,2015-02-01,386,Itália,324,181,26579,2707,19,29305,82.033951,0.558642,146.845304,1
2015,2,2015-02-01,399,Japão,110,72,7934,202,10,8146,72.127273,0.654545,110.194444,1
2015,2,2015-02-01,776,Tailândia,5,3,106,45,0,151,21.2,0.6,35.333333,1
2015,2,2015-02-01,858,Vietnã,539261,330707,12112207,270668,8342,12391217,22.460751,0.61326,36.625191,7
2015,3,2015-03-01,063,Argentina,6912,3110,144268,800,94,145162,20.872106,0.449942,46.388424,1
2015,3,2015-03-01,098,Bósnia-Herzegovina,1200,687,120254,1353,82,121689,100.211667,0.5725,175.042213,1
2015,3,2015-03-01,141,Camboja,4630,2238,53698,1439,29,55166,11.59784,0.483369,23.993744,1
2015,3,2015-03-01,160,China,56524,46640,2289172,35790,2699,2327661,40.499115,0.825136,49.081732,10
2015,3,2015-03-01,161,Taiwan (Formosa),400,341,23396,65,0,23461,58.49,0.8525,68.609971,1
2015,3,2015-03-01,361,Índia,790,246,5622,93,3,5718,7.116456,0.311392,22.853659,1
2015,3,2015-03-01,365,Indonésia,240980,193667,4894512,118873,4980,5018365,20.310864,0.803664,25.272824,5
2015,3,2015-03-01,386,Itália,165,95,15292,2145,12,17449,92.678788,0.575758,160.968421,1
2015,3,2015-03-01,776,Tailândia,14470,10261,148567,6277,44,154888,10.267243,0.709122,14.478803,2
2015,3,2015-03-01,858,Vietnã,672855,421729,16061928,308102,15958,16385988,23.871307,0.626775,38.085899,10
2015,4,2015-04-01,098,Bósnia-Herzegovina,791,441,76927,6800,57,83784,97.252845,0.557522,174.437642,1
2015,4,2015-04-01,141,Camboja,144595,108711,2452018,67701,1625,2521344,16.957834,0.751831,22.555381,4
2015,4,2015-04-01,160,China,25322,18501,1115320,35740,1085,1152145,44.045494,0.730629,60.284309,10
2015,4,2015-04-01,245,Espanha,4,2,276,63,0,339,69.0,0.5,138.0,1
2015,4,2015-04-01,361,Índia,210,144,4346,88,2,4436,20.695238,0.685714,30.180556,1
2015,4,2015-04-01,365,Indonésia,182064,131277,3629887,89252,3483,3722622,19.937423,0.721049,27.650594,5
2015,4,2015-04-01,386,Itália,483,249,25163,1467,10,26640,52.097308,0.515528,101.056225,3
2015,4,2015-04-01,776,Tailândia,20744,15952,239188,9722,30,248940,11.530467,0.768993,14.994233,3
2015,4,2015-04-01,858,Vietnã,523904,351366,9010093,221894,8352,9240339,17.197985,0.670669,25.643042,12
2015,5,2015-05-01,098,Bósnia-Herzegovina,474,270,44001,5593,34,49628,92.829114,0.56962,162.966667,2
2015,5,2015-05-01,141,Camboja,110358,79241,1817830,51765,1112,1870707,16.472118,0.718036,22.940523,5
2015,5,2015-05-01,160,China,39729,30033,1298814,47771,1551,1348136,32.691837,0.755947,43.246229,14
2015,5,2015-05-01,195,Croácia,120,490,32123,3765,22,35910,267.691667,4.083333,65.557143,1
2015,5,2015-05-01,249,Estados Unidos,272,128,3277,491,0,3768,12.047794,0.470588,25.601562,2
2015,5,2015-05-01,365,Indonésia,252072,180299,6545016,100833,5034,6650883,25.964867,0.715268,36.3009,6
2015,5,2015-05-01,386,Itália,92,55,4436,379,4,4819,48.217391,0.597826,80.654545,2
2015,5,2015-05-01,776,Tailândia,43051,33265,426614,15215,32,441861,9.909503,0.772688,12.824711,2
2015,5,2015-05-01,827,Turquia,8,2,67,256,0,323,8.375,0.25,33.5,1
2015,5,2015-05-01,858,Vietnã,346776,229378,7634700,155867,8869,7799436,22.016229,0.661459,33.28436,8
2015,6,2015-06-01,098,Bósnia-Herzegovina,24,13,1958,654,2,2614,81.583333,0.541667,150.615385,1
2015,6,2015-06-01,141,Camboja,80852,57077,1432625,34515,935,1468075,17.719104,0.705944,25.099865,2
2015,6,2015-06-01,160,China,31460,22848,834238,16937,648,851823,26.517419,0.726256,36.512518,8
2015,6,2015-06-01,365,Indonésia,375862,281668,8664396,156765,7463,8828624,23.052067,0.749392,30.761024,7
2015,6,2015-06-01,386,Itália,157,107,6417,344,7,6768,40.872611,0.681529,59.971963,4
2015,6,2015-06-01,776,Tailândia,3224,1293,23142,467,17,23626,7.17804,0.401055,17.897912,1
2015,6,2015-06-01,858,Vietnã,535246,345325,13720839,236640,12999,13970478,25.634641,0.645171,39.733118,8
2015,7,2015-07-01,098,Bósnia-Herzegovina,48,27,4954,909,4,5867,103.208333,0.5625,183.481481,1
2015,7,2015-07-01,141,Camboja,57771,37841,979031,24364,475,1003870,16.946755,0.655017,25.872229,4
2015,7,2015-07-01,160,China,40372,36870,1263555,34682,1351,1299588,31.297805,0.913257,34.270545,15
2015,7,2015-07-01,195,Croácia,90,180,8325,370,14,8709,92.5,2.0,46.25,1
2015,7,2015-07-01,249,Estados Unidos,22,0,224,9,0,233,10.181818,0.0,,1
2015,7,2015-07-01,365,Indonésia,211510,147646,4189977,83079,3069,4276125,19.809829,0.698057,28.378534,6
2015,7,2015-07-01,386,Itália,473,499,37363,2222,23,39608,78.991543,1.054968,74.875752,3
2015,7,2015-07-01,767,Suíça,12,0,657,26,0,683,54.75,0.0,,1
2015,7,2015-07-01,776,Tailândia,3550,1367,24268,373,19,24660,6.836056,0.38507,17.752743,2
2015,7,2015-07-01,858,Vietnã,683177,438615,15586664,292980,14821,15894465,22.814972,0.642022,35.536094,9
2015,8,2015-08-01,098,Bósnia-Herzegovina,803,452,77837,6636,57,84530,96.932752,0.562889,172.205752,1
2015,8,2015-08-01,141,Camboja,41987,25558,682501,13915,252,696668,16.255055,0.608712,26.704007,5
2015,8,2015-08-01,160,China,27855,21402,970650,9969,827,981446,34.846527,0.768336,45.353238,5
2015,8,2015-08-01,161,Taiwan (Formosa),360,182,9587,98,7,9692,26.630556,0.505556,52.675824,1
2015,8,2015-08-01,249,Estados Unidos,632,453,8545,973,0,9518,13.52057,0.716772,18.863135,2
2015,8,2015-08-01,275,França,953,313,6133,100,5,6238,6.435467,0.328437,19.594249,1
2015,8,2015-08-01,365,Indonésia,164608,128042,3525711,56901,2514,3585126,21.418831,0.77786,27.535582,5
2015,8,2015-08-01,386,Itália,760,601,65949,5073,71,71093,86.775,0.790789,109.732113,5
2015,8,2015-08-01,576,Paquistão,1701,4024,66973,1247,0,68220,39.372722,2.365667,16.64339,1
2015,8,2015-08-01,776,Tailândia,35906,27582,346745,10080,20,356845,9.657021,0.768172,12.571423,2
2015,8,2015-08-01,858,Vietnã,307145,187652,6411931,106804,6739,6525474,20.875909,0.610956,34.169265,8
2015,9,2015-09-01,081,Bangladesh,108,90,1315,29,1,1345,12.175926,0.833333,14.611111,1
2015,9,2015-09-01,098,Bósnia-Herzegovina,90,52,10353,1920,8,12281,115.033333,0.577778,199.096154,1
2015,9,2015-09-01,141,Camboja,19725,10649,289634,6875,154,296663,14.683599,0.539873,27.198235,3
2015,9,2015-09-01,160,China,24809,17910,923500,17874,1123,942497,37.224394,0.721915,51.563372,12
2015,9,2015-09-01,249,Estados Unidos,60,22,3648,333,0,3981,60.8,0.366667,165.818182,1
2015,9,2015-09-01,275,França,1294,427,8310,82,6,8398,6.421947,0.329985,19.461358,1
2015,9,2015-09-01,365,Indonésia,100208,75953,2219203,28700,1430,2249333,22.145966,0.757953,29.218109,2
2015,9,2015-09-01,386,Itália,484,216,49835,1318,178,51331,102.964876,0.446281,230.717593,2
2015,9,2015-09-01,670,Romênia,140,63,10092,80,50,10222,72.085714,0.45,160.190476,1
2015,9,2015-09-01,776,Tailândia,5384,2152,35491,934,27,36452,6.591939,0.399703,16.4921,1
2015,9,2015-09-01,858,Vietnã,470819,292557,10784760,138745,9778,10933283,22.906382,0.621379,36.863791,9
2015,10,2015-10-01,081,Bangladesh,559,392,7601,340,6,7947,13.597496,0.701252,19.390306,1
2015,10,2015-10-01,141,Camboja,7430,4911,107193,2473,55,109721,14.427052,0.660969,21.827123,2
2015,10,2015-10-01,160,China,43498,40760,1416288,14170,870,1431328,32.559842,0.937055,34.747007,9
2015,10,2015-10-01,275,França,656,283,9220,54,7,9281,14.054878,0.431402,32.579505,1
2015,10,2015-10-01,365,Indonésia,87094,62033,2063821,27350,1363,2092534,23.696477,0.712253,33.269727,6
2015,10,2015-10-01,455,Malásia,13500,5130,30525,332,0,30857,2.261111,0.38,5.950292,1
2015,10,2015-10-01,767,Suíça,2,3,236,2,0,238,118.0,1.5,78.666667,1
2015,10,2015-10-01,858,Vietnã,263946,184570,7476739,84831,7452,7569022,28.326775,0.699272,40.508961,11
2015,11,2015-11-01,098,Bósnia-Herzegovina,501,286,49219,2007,35,51261,98.241517,0.570858,172.094406,2
2015,11,2015-11-01,141,Camboja,30590,17658,412546,8091,270,420907,13.486303,0.577247,23.363122,3
2015,11,2015-11-01,160,China,31309,27537,878771,49689,345,928805,28.06768,0.879523,31.912372,12
2015,11,2015-11-01,249,Estados Unidos,150,52,4550,97,2,4649,30.333333,0.346667,87.5,1
2015,11,2015-11-01,365,Indonésia,69568,55373,1785248,20444,1144,1806836,25.661914,0.795955,32.240406,5
2015,11,2015-11-01,386,Itália,300,205,16920,546,13,17479,56.4,0.683333,82.536585,2
2015,11,2015-11-01,576,Paquistão,2940,6827,107655,1470,0,109125,36.617347,2.322109,15.769005,1
2015,11,2015-11-01,776,Tailândia,3298,1307,22294,732,17,23043,6.759854,0.396301,17.057383,1
2015,11,2015-11-01,858,Vietnã,134264,87746,2160187,39013,1555,2200755,16.089101,0.653533,24.618638,12
2015,12,2015-12-01,098,Bósnia-Herzegovina,286,157,20496,1859,15,22370,71.664336,0.548951,130.547771,1
2015,12,2015-12-01,141,Camboja,27874,13291,381502,8251,265,390018,13.686661,0.476824,28.703785,1
2015,12,2015-12-01,160,China,17664,20405,580749,9028,145,589922,32.877548,1.155174,28.461112,8
2015,12,2015-12-01,365,Indonésia,137387,87190,2135704,51058,1228,2187990,15.545168,0.634631,24.494827,4
2015,12,2015-12-01,386,Itália,134,141,7411,381,4,7796,55.30597,1.052239,52.560284,3
2015,12,2015-12-01,858,Vietnã,88864,53856,1671168,35850,1219,1708237,18.805906,0.60605,31.030303,8
2016,1,2016-01-01,098,Bósnia-Herzegovina,352,200,25861,3059,19,28939,73.46875,0.568182,129.305,2
2016,1,2016-01-01,141,Camboja,2280,867,24990,606,14,25610,10.960526,0.380263,28.823529,2
2016,1,2016-01-01,160,China,34918,27720,1094910,27902,635,1123447,31.356607,0.79386,39.498918,8
2016,1,2016-01-01,275,França,1234,393,7317,111,5,7433,5.929498,0.318476,18.618321,1
2016,1,2016-01-01,365,Indonésia,118738,79610,2151296,33044,1430,2185770,18.118008,0.670468,27.022937,5
2016,1,2016-01-01,386,Itália,6,7,1388,20,3,1411,231.333333,1.166667,198.285714,1
2016,1,2016-01-01,858,Vietnã,344075,216720,9160573,75177,7812,9243562,26.623768,0.629863,42.269163,7
2016,2,2016-02-01,081,Bangladesh,609,344,5983,361,5,6349,9.824302,0.56486,17.392442,1
2016,2,2016-02-01,098,Bósnia-Herzegovina,216,118,16531,1404,12,17947,76.532407,0.546296,140.09322,1
2016,2,2016-02-01,141,Camboja,175,213,8868,188,26,9082,50.674286,1.217143,41.633803,1
2016,2,2016-02-01,160,China,32165,25389,1095836,47398,1571,1144805,34.069206,0.789336,43.161842,11
2016,2,2016-02-01,245,Espanha,4,3,355,23,0,378,88.75,0.75,118.333333,1
2016,2,2016-02-01,275,França,2419,796,14364,146,11,14521,5.937991,0.329062,18.045226,1
2016,2,2016-02-01,365,Indonésia,177356,128571,3582152,60888,2345,3645385,20.197524,0.724932,27.861275,5
2016,2,2016-02-01,386,Itália,195,110,17484,1321,13,18818,89.661538,0.564103,158.945455,1
2016,2,2016-02-01,580,Panamá,10,2,50,85,0,135,5.0,0.2,25.0,1
2016,2,2016-02-01,858,Vietnã,285164,170359,6558364,71242,4098,6633704,22.998569,0.597407,38.497314,10
2016,3,2016-03-01,081,Bangladesh,510,328,4824,308,4,5136,9.458824,0.643137,14.707317,1
2016,3,2016-03-01,098,Bósnia-Herzegovina,774,439,74823,5749,55,80627,96.670543,0.567183,170.439636,2
2016,3,2016-03-01,141,Camboja,6128,2576,88312,1204,88,89604,14.411227,0.420366,34.282609,4
2016,3,2016-03-01,160,China,27999,19870,1033410,14160,1093,1048663,36.908818,0.709668,52.008556,12
2016,3,2016-03-01,249,Estados Unidos,106,68,1402,207,0,1609,13.226415,0.641509,20.617647,2
2016,3,2016-03-01,361,Índia,400,236,11545,130,34,11709,28.8625,0.59,48.919492,1
2016,3,2016-03-01,365,Indonésia,92920,71163,1991362,36561,1247,2029170,21.43093,0.765852,27.983109,3
2016,3,2016-03-01,386,Itália,820,506,36314,1510,45,37869,44.285366,0.617073,71.766798,3
2016,3,2016-03-01,858,Vietnã,239266,153216,6881380,115559,7052,7003991,28.760375,0.640358,44.912933,10
2016,4,2016-04-01,081,Bangladesh,280,166,2503,195,2,2700,8.939286,0.592857,15.078313,1
2016,4,2016-04-01,098,Bósnia-Herzegovina,1606,888,157743,6439,111,164293,98.221046,0.552927,177.638514,2
2016,4,2016-04-01,141,Camboja,4096,1449,43680,746,26,44452,10.664062,0.35376,30.144928,2
2016,4,2016-04-01,160,China,14828,15266,591341,14949,302,606592,39.880024,1.029539,38.735818,6
2016,4,2016-04-01,195,Croácia,2,4,160,293,1,454,80.0,2.0,40.0,1
2016,4,2016-04-01,361,Índia,4500,4475,76385,2334,43,78762,16.974444,0.994444,17.069274,1
2016,4,2016-04-01,365,Indonésia,30588,19840,828016,8218,513,836747,27.069962,0.64862,41.734677,2
2016,4,2016-04-01,386,Itália,394,322,25506,196,5,25707,64.736041,0.817259,79.21118,3
2016,4,2016-04-01,399,Japão,113,73,7651,10,10,7671,67.707965,0.646018,104.808219,1
2016,4,2016-04-01,858,Vietnã,162420,109483,3817864,47814,2911,3868589,23.50612,0.674073,34.871752,9
2016,5,2016-05-01,081,Bangladesh,108,57,935,39,1,975,8.657407,0.527778,16.403509,1
2016,5,2016-05-01,098,Bósnia-Herzegovina,17,10,1684,558,2,2244,99.058824,0.588235,168.4,1
2016,5,2016-05-01,141,Camboja,5538,2011,61734,1018,35,62787,11.147346,0.363127,30.69816,2
2016,5,2016-05-01,160,China,25672,19319,900020,81294,506,981820,35.058429,0.752532,46.587297,10
2016,5,2016-05-01,361,Índia,2500,2583,42486,1239,24,43749,16.9944,1.0332,16.448316,1
2016,5,2016-05-01,365,Indonésia,58935,44340,1523952,33813,1085,1558850,25.858183,0.752354,34.369689,6
2016,5,2016-05-01,386,Itália,7,1,785,14,2,801,112.142857,0.142857,785.0,1
2016,5,2016-05-01,767,Suíça,1,1,108,1,0,109,108.0,1.0,108.0,1
2016,5,2016-05-01,858,Vietnã,146747,95271,3500146,98812,3056,3602014,23.851568,0.649219,36.73884,11
2016,6,2016-06-01,098,Bósnia-Herzegovina,375,211,29428,2818,25,32271,78.474667,0.562667,139.469194,1
2016,6,2016-06-01,141,Camboja,4374,3014,83826,3425,59,87310,19.164609,0.689072,27.81221,1
2016,6,2016-06-01,160,China,48251,39888,1619335,49453,3109,1671897,33.560652,0.826677,40.597047,11
2016,6,2016-06-01,161,Taiwan (Formosa),288,462,4330,57,3,4390,15.034722,1.604167,9.372294,1
2016,6,2016-06-01,365,Indonésia,131519,99112,3376182,26996,2340,3405518,25.670679,0.753595,34.064311,3
2016,6,2016-06-01,386,Itália,493,346,12710,1175,10,13895,25.780933,0.701826,36.734104,2
2016,6,2016-06-01,858,Vietnã,283104,197954,8655578,108561,6890,8771029,30.573846,0.699227,43.725199,10
2016,7,2016-07-01,081,Bangladesh,826,486,8114,615,6,8735,9.823245,0.588378,16.695473,1
2016,7,2016-07-01,098,Bósnia-Herzegovina,348,198,34721,1953,28,36702,99.772989,0.568966,175.358586,2
2016,7,2016-07-01,141,Camboja,12910,11369,301858,7120,0,308978,23.38172,0.880635,26.550972,1
2016,7,2016-07-01,160,China,17107,13533,590864,19807,965,611636,34.539311,0.79108,43.660977,9
2016,7,2016-07-01,249,Estados Unidos,408,241,7229,940,2,8171,17.718137,0.590686,29.995851,2
2016,7,2016-07-01,365,Indonésia,57374,46780,1484694,24824,1013,1510531,25.877471,0.815352,31.737794,3
2016,7,2016-07-01,386,Itália,542,391,15606,756,10,16372,28.793358,0.721402,39.913043,3
2016,7,2016-07-01,858,Vietnã,191302,126836,6130281,56951,5751,6192983,32.045044,0.663015,48.332343,8
2016,8,2016-08-01,093,Mianmar,200,86,2430,349,1,2780,12.15,0.43,28.255814,1
2016,8,2016-08-01,098,Bósnia-Herzegovina,260,149,24952,1523,20,26495,95.969231,0.573077,167.463087,2
2016,8,2016-08-01,141,Camboja,17422,8112,278943,15464,177,294584,16.010963,0.465618,34.386464,3
2016,8,2016-08-01,160,China,45728,38727,1515231,33471,629,1549331,33.135737,0.846899,39.125959,10
2016,8,2016-08-01,161,Taiwan (Formosa),1654,922,22333,196,17,22546,13.502418,0.557437,24.222343,1
2016,8,2016-08-01,249,Estados Unidos,2,0,145,2,0,147,72.5,0.0,,1
2016,8,2016-08-01,365,Indonésia,137279,112418,3939095,68009,2682,4009786,28.694083,0.818902,35.039718,5
2016,8,2016-08-01,386,Itália,830,427,20930,119,15,21064,25.216867,0.514458,49.016393,2
2016,8,2016-08-01,767,Suíça,1,1,118,1,0,119,118.0,1.0,118.0,1
2016,8,2016-08-01,776,Tailândia,2370,932,19057,555,56,19668,8.040928,0.393249,20.447425,1
2016,8,2016-08-01,858,Vietnã,234003,157272,6839508,94208,4710,6938426,29.228292,0.672094,43.488402,7
2016,9,2016-09-01,081,Bangladesh,1906,1267,25100,181,18,25299,13.16894,0.664743,19.810576,2
2016,9,2016-09-01,093,Mianmar,100,44,1315,112,1,1428,13.15,0.44,29.886364,1
2016,9,2016-09-01,141,Camboja,7422,3021,87145,6025,79,93249,11.741444,0.407033,28.846408,3
2016,9,2016-09-01,160,China,16212,13586,377186,6150,114,383450,23.265852,0.838021,27.762844,7
2016,9,2016-09-01,161,Taiwan (Formosa),14278,13647,83297,6432,2,89731,5.83394,0.955806,6.103686,2
2016,9,2016-09-01,195,Croácia,1,2,98,26,0,124,98.0,2.0,49.0,1
2016,9,2016-09-01,249,Estados Unidos,4,1,226,20,0,246,56.5,0.25,226.0,1
2016,9,2016-09-01,365,Indonésia,132291,104737,3690440,80536,2636,3773612,27.89638,0.791717,35.235304,5
2016,9,2016-09-01,386,Itália,317,276,10419,630,7,11056,32.867508,0.870662,37.75,5
2016,9,2016-09-01,858,Vietnã,315083,207358,10363383,146527,8550,10518460,32.890962,0.658106,49.978216,7
2016,10,2016-10-01,093,Mianmar,170,74,2091,47,1,2139,12.3,0.435294,28.256757,1
2016,10,2016-10-01,098,Bósnia-Herzegovina,397,228,38023,3363,33,41419,95.775819,0.574307,166.767544,1
2016,10,2016-10-01,141,Camboja,11856,4760,125686,7752,112,133550,10.601046,0.401484,26.404622,2
2016,10,2016-10-01,160,China,35673,27554,1046931,80258,640,1127829,29.347994,0.772405,37.995609,12
2016,10,2016-10-01,161,Taiwan (Formosa),100769,96186,587273,39822,8,627103,5.827913,0.95452,6.105597,2
2016,10,2016-10-01,249,Estados Unidos,74,69,824,164,0,988,11.135135,0.932432,11.942029,2
2016,10,2016-10-01,365,Indonésia,113020,81744,3635921,62043,2585,3700549,32.170598,0.72327,44.479362,5
2016,10,2016-10-01,386,Itália,388,226,26951,1313,14,28278,69.46134,0.582474,119.252212,3
2016,10,2016-10-01,607,Portugal,2,2,266,14,0,280,133.0,1.0,133.0,1
2016,10,2016-10-01,741,Singapura,30030,13885,130459,6800,0,137259,4.344289,0.462371,9.395679,2
2016,10,2016-10-01,776,Tailândia,3397,2451,40524,516,24,41064,11.929349,0.721519,16.53366,1
2016,10,2016-10-01,858,Vietnã,170993,111014,4252954,120717,3175,4376846,24.872094,0.649231,38.310069,8
2016,11,2016-11-01,081,Bangladesh,7884,3861,47404,33283,0,80687,6.012684,0.489726,12.277648,1
2016,11,2016-11-01,098,Bósnia-Herzegovina,324,183,29504,1960,25,31489,91.061728,0.564815,161.224044,1
2016,11,2016-11-01,141,Camboja,2348,966,24270,1165,19,25454,10.336457,0.411414,25.124224,3
2016,11,2016-11-01,160,China,36744,32487,794417,20276,204,814897,21.620319,0.884144,24.453381,12
2016,11,2016-11-01,161,Taiwan (Formosa),57790,53820,314903,15809,1,330713,5.449092,0.931303,5.851041,2
2016,11,2016-11-01,195,Croácia,5,10,492,22,1,515,98.4,2.0,49.2,1
2016,11,2016-11-01,245,Espanha,4,1,304,10,0,314,76.0,0.25,304.0,1
2016,11,2016-11-01,365,Indonésia,44905,31783,1189333,23544,796,1213673,26.485536,0.707783,37.420413,4
2016,11,2016-11-01,386,Itália,390,220,17005,573,13,17591,43.602564,0.564103,77.295455,3
2016,11,2016-11-01,447,Macau,340,217,12393,207,0,12600,36.45,0.638235,57.110599,1
2016,11,2016-11-01,607,Portugal,2,3,228,14,0,242,114.0,1.5,76.0,1
2016,11,2016-11-01,741,Singapura,59970,28353,256389,9100,0,265489,4.275288,0.472786,9.042747,1
2016,11,2016-11-01,776,Tailândia,8199,5718,102949,1132,62,104143,12.556287,0.697402,18.004372,2
2016,11,2016-11-01,858,Vietnã,138205,84078,4235947,74248,4177,4314372,30.649738,0.608357,50.381158,7
2016,12,2016-12-01,081,Bangladesh,11680,6181,80724,53033,13,133770,6.911301,0.529195,13.060023,3
2016,12,2016-12-01,093,Mianmar,38,20,760,35,0,795,20.0,0.526316,38.0,1
2016,12,2016-12-01,098,Bósnia-Herzegovina,558,315,49484,643,39,50166,88.681004,0.564516,157.092063,1
2016,12,2016-12-01,141,Camboja,18852,12271,364024,15005,203,379232,19.309569,0.650912,29.66539,3
2016,12,2016-12-01,160,China,23173,18152,730606,16022,470,747098,31.52833,0.783325,40.249339,11
2016,12,2016-12-01,161,Taiwan (Formosa),17400,14111,190289,52949,0,243238,10.936149,0.810977,13.485153,3
2016,12,2016-12-01,190,Coreia do Sul,315,158,1307,574,0,1881,4.149206,0.501587,8.272152,1
2016,12,2016-12-01,365,Indonésia,42723,33790,945338,18999,715,965052,22.127145,0.790909,27.976857,4
2016,12,2016-12-01,386,Itália,1006,543,71236,1554,56,72846,70.811133,0.539761,131.189687,2
2016,12,2016-12-01,741,Singapura,10200,5050,42495,2600,0,45095,4.166176,0.495098,8.414851,1
2016,12,2016-12-01,776,Tailândia,1946,853,15933,399,42,16374,8.187564,0.438335,18.678781,1
2016,12,2016-12-01,820,Tunísia,120,120,4972,124,10,5106,41.433333,1.0,41.433333,1
2016,12,2016-12-01,858,Vietnã,166116,101403,4736738,86230,3951,4826919,28.51464,0.610435,46.71201,9
2017,1,2017-01-01,081,Bangladesh,7979,3746,43565,398,32,43995,5.459957,0.469482,11.629738,2
2017,1,2017-01-01,093,Mianmar,1740,857,20309,1626,12,21947,11.671839,0.492529,23.697783,1
2017,1,2017-01-01,098,Bósnia-Herzegovina,1092,617,96210,927,76,97213,88.104396,0.565018,155.931929,1
2017,1,2017-01-01,141,Camboja,19828,13108,344116,13956,128,358200,17.355053,0.661085,26.252365,5
2017,1,2017-01-01,160,China,74222,66847,2443519,31057,3292,2477868,32.921762,0.900636,36.553907,14
2017,1,2017-01-01,161,Taiwan (Formosa),4676,4342,29559,2132,4,31695,6.321429,0.928571,6.807692,2
2017,1,2017-01-01,249,Estados Unidos,1,0,68,1,0,69,68.0,0.0,,1
2017,1,2017-01-01,365,Indonésia,68275,45065,1632382,18541,1179,1652102,23.908927,0.660051,36.222834,4
2017,1,2017-01-01,386,Itália,184,108,16974,161,13,17148,92.25,0.586957,157.166667,2
2017,1,2017-01-01,845,Uruguai,1,0,89,1,0,90,89.0,0.0,,1
2017,1,2017-01-01,858,Vietnã,278341,181194,7376675,114400,5904,7496979,26.502294,0.650978,40.711475,10
2017,2,2017-02-01,081,Bangladesh,3628,1638,20995,231,16,21242,5.786935,0.451488,12.81746,2
2017,2,2017-02-01,093,Mianmar,5280,2678,84944,3416,48,88408,16.087879,0.507197,31.719193,1
2017,2,2017-02-01,098,Bósnia-Herzegovina,3,2,235,71,0,306,78.333333,0.666667,117.5,1
2017,2,2017-02-01,160,China,14625,13273,457636,14535,390,472561,31.29135,0.907556,34.478716,9
2017,2,2017-02-01,365,Indonésia,92615,74253,2793113,48863,2016,2843992,30.158322,0.801738,37.616164,6
2017,2,2017-02-01,776,Tailândia,1340,555,11084,103,8,11195,8.271642,0.414179,19.971171,1
2017,2,2017-02-01,858,Vietnã,195366,123816,6446516,79402,5421,6531339,32.997123,0.633764,52.06529,8
2017,3,2017-03-01,023,Alemanha,1,0,100,1,0,101,100.0,0.0,,1
2017,3,2017-03-01,081,Bangladesh,16553,11097,100112,6242,28,106382,6.047967,0.670392,9.021537,3
2017,3,2017-03-01,093,Mianmar,5520,2983,96757,2037,42,98836,17.528442,0.540399,32.436138,1
2017,3,2017-03-01,098,Bósnia-Herzegovina,781,443,70363,1392,56,71811,90.09347,0.567222,158.832957,1
2017,3,2017-03-01,141,Camboja,8686,6420,184782,5283,160,190225,21.273544,0.73912,28.782243,3
2017,3,2017-03-01,160,China,29906,27219,819226,12597,652,832475,27.393366,0.910152,30.097579,8
2017,3,2017-03-01,161,Taiwan (Formosa),9282,7218,56021,2826,10,58857,6.035445,0.777634,7.761291,3
2017,3,2017-03-01,195,Croácia,33,66,3280,85,6,3371,99.393939,2.0,49.69697,1
2017,3,2017-03-01,249,Estados Unidos,198,161,1780,406,0,2186,8.989899,0.813131,11.055901,3
2017,3,2017-03-01,365,Indonésia,64095,42836,1717004,22594,1241,1740839,26.788423,0.66832,40.083201,4
2017,3,2017-03-01,386,Itália,1360,880,95827,3110,202,99139,70.461029,0.647059,108.894318,4
2017,3,2017-03-01,670,Romênia,110,50,6610,41,33,6684,60.090909,0.454545,132.2,1
2017,3,2017-03-01,741,Singapura,15684,9252,78152,5750,0,83902,4.982913,0.589901,8.447038,1
2017,3,2017-03-01,845,Uruguai,2,0,178,2,0,180,89.0,0.0,,1
2017,3,2017-03-01,858,Vietnã,272756,180527,8249752,140496,7763,8398011,30.245905,0.661863,45.698161,12
2017,4,2017-04-01,081,Bangladesh,32163,14227,152612,14665,5,167282,4.744955,0.442341,10.726928,3
2017,4,2017-04-01,093,Mianmar,6820,3952,130372,4616,55,135043,19.116129,0.579472,32.988866,1
2017,4,2017-04-01,098,Bósnia-Herzegovina,323,182,25161,1076,20,26257,77.897833,0.563467,138.247253,1
2017,4,2017-04-01,141,Camboja,2510,2359,58357,2165,0,60522,23.249801,0.939841,24.738025,1
2017,4,2017-04-01,160,China,12681,12256,416566,27639,129,444334,32.849618,0.966485,33.98874,11
2017,4,2017-04-01,161,Taiwan (Formosa),84614,71076,423908,24467,9,448384,5.009904,0.840003,5.964151,3
2017,4,2017-04-01,190,Coreia do Sul,130,91,3539,24,18,3581,27.223077,0.7,38.89011,1
2017,4,2017-04-01,365,Indonésia,43028,30098,1064760,15482,607,1080849,24.745747,0.699498,35.376437,5
2017,4,2017-04-01,386,Itália,2536,1954,122647,338,486,123471,48.362382,0.770505,62.767144,2
