brand,franchise_label_auto,n_skus_franchise,n_gps_franchise,gens_detected,first_seen,last_seen,example_names,KEEP_MERGE_SPLIT,new_franchise_label,merge_with_franchise,note
Nike,De Tiempo,40,3,10,2026-02-05,2026-05-21,Chuteira de Society Nike Tiempo 10 Maestro Club | Chuteira de Society Masculina Nike Tiempo 10 Maestro Academy | Chuteira de Society Infantil Nike Tiempo 10 Maestro Academy,,,,
Nike,Air Zoom Tr,39,2,1,2025-07-28,2026-03-12,Tênis Nike Air Zoom Tr 1 - Masculino | Tênis Nike Air Zoom TR 1 - Masculino,,,,
Nike,Calm Essential,39,1,,2025-11-22,2026-05-21,Chinelo Slide Nike Calm Essential,,,,
Nike,Legend,39,6,"9,10",2025-07-28,2026-05-21,Chuteira de Campo Nike Legend 10 Club Júnior | Chuteira de Campo Infantil Nike Legend 10 Club | Chuteira de Campo Nike Legend 9 Elite - Adulto | Chuteira de Campo Nike Legend 10 Club Junior - Infantil,,,,
Nike,Zoom Lebron Nxxt Gen,39,1,,2025-07-28,2026-05-14,Tênis Nike Zoom Lebron Nxxt Gen - Masculino,,,,
Nike,Air Max Solo,38,3,,2025-07-28,2026-03-12,Tênis Nike Air Max Solo - Masculino | Tênis Nike Air Max Solo Masculino | Tênis Nike Air Max Solo - Feminino,,,,
Nike,Waffle Debut,37,2,,2025-07-28,2026-04-30,Tênis Nike Waffle Debut - Masculino | Tênis Nike Waffle Debut - Feminino,,,,
Nike,Futsal Phantom Gx,36,2,2,2025-07-28,2026-04-30,Chuteira Futsal Nike Phantom GX 2 Academy - Adulto | Chuteira Futsal Nike Phantom Gx 2 Academy Unissex Futsal,,,,
Nike,Lebron Xxi Qs,35,1,,2025-07-31,2026-03-19,Tênis Masculino Nike LeBron XXI Qs,,,,
Nike,Phantom Ii Club,35,3,,2025-07-28,2026-05-21,Chuteira Society Nike Phantom II Club Júnior | Chuteira Society Infantil Nike Phantom II Club | Chuteira de Campo Nike Phantom II Club Júnior,,,,
Nike,Kd,34,2,"17,18",2025-07-28,2026-05-21,Tênis Nike KD 17 Masculino | Tênis Nike KD 18 Masculino,,,,
Nike,Air Max Impact,33,1,4,2025-07-28,2026-03-19,Tênis Nike Air Max Impact 4 - Masculino,,,,
Nike,Air Max Systm,33,3,,2025-07-28,2026-02-19,Tênis Nike Air Max Systm - Masculino | Tênis Nike Air Max SYSTM - Masculino | Tênis Nike Air Max SYSTM - Feminino,,,,
Nike,Futsal Tiempo Jr Legend,33,1,10,2025-07-28,2026-02-26,Chuteira Futsal Nike Tiempo Jr Legend 10 Club Ic - Infantil,,,,
Nike,Jr Mercurial Superfly,33,2,10,2025-08-22,2026-03-19,Chuteira Society Nike Jr Mercurial Superfly 10 Club - Infantil | Chuteira Society Infantil Nike Jr Mercurial Superfly 10 Club,,,,
Nike,Lebron Xxiii,33,3,,2026-02-05,2026-05-21,Tênis Masculino Nike Lebron XXIII | Tênis Masculino Nike LeBron XXIII | Tênis Nike LeBron XXIII,,,,
Nike,A'one,32,1,,2025-07-28,2026-05-21,Tênis Unissex Nike A'One,,,,
Nike,Air Vapormax,32,4,23,2025-07-28,2026-05-21,Tênis Air Vapormax 2023 FK - Masculino | Tênis Nike Air Vapormax 2023 | Tênis Nike Air Vapormax 2023 Flyknit - Feminino | Tênis Nike Air Vapormax 23 FK Oly Masculino,,,,
Nike,Campo Phantom,32,4,"6,360",2025-08-14,2026-05-21,Chuteira Campo Masculina Nike Phantom 6 Elite | Chuteira Campo Nike Phantom 6 Club Adulto | Chuteira Campo Infantil Nike Phantom 6 Club | CHUTEIRA CAMPO NIKE PHANTOM 360 ELITE,,,,
